1.161398887634277344e-01,1.660952568054199219e-01,7.811815088499491910e-01,3.841956890000000158e+02
3.759551048278808594e-01,4.159696102142333984e-01,7.510972284732596593e-01,3.841954989999999839e+02
4.859378337860107422e-01,5.159254074096679688e-01,7.523012356937668343e-01,3.841955419999999890e+02
6.059255599975585938e-01,6.659579277038574219e-01,7.486865232400014003e-01,3.841955879999999866e+02
7.259566783905029297e-01,7.659749984741210938e-01,7.453704887253337352e-01,3.841956430000000182e+02
8.459594249725341797e-01,9.159595966339111328e-01,7.398822510172278211e-01,3.841957100000000196e+02
9.859254360198974609e-01,1.015923500061035156e+00,7.409822958101209833e-01,3.841957879999999932e+02
1.075959444046020508e+00,1.116447687149047852e+00,7.359776668535271682e-01,3.841958559999999920e+02
1.176203250885009766e+00,1.216257333755493164e+00,7.368421450163211706e-01,3.841959380000000124e+02
1.296368598937988281e+00,1.316314697265625000e+00,7.307986256360188282e-01,3.841960109999999986e+02
1.406376123428344727e+00,1.466382741928100586e+00,7.325312512237579510e-01,3.841960940000000164e+02
1.536400318145751953e+00,1.566406726837158203e+00,7.280408082032685524e-01,3.841961769999999774e+02
1.656338453292846680e+00,1.716327905654907227e+00,7.275293130594082669e-01,3.841962560000000053e+02
1.796377420425415039e+00,1.816365718841552734e+00,7.268527011187494447e-01,3.841963410000000181e+02
1.896203517913818359e+00,1.966373682022094727e+00,7.226687637966133781e-01,3.841964259999999740e+02
2.036237478256225586e+00,2.116331815719604492e+00,7.226853977850316024e-01,3.841965079999999944e+02
2.206417322158813477e+00,2.266499996185302734e+00,7.225537935825463443e-01,3.841965979999999945e+02
2.336477518081665039e+00,2.366476058959960938e+00,7.187864398232960417e-01,3.841966800000000148e+02
2.436480998992919922e+00,2.466488838195800781e+00,7.184400614762342929e-01,3.841967609999999809e+02
2.536475896835327148e+00,2.566790342330932617e+00,7.185041512551397780e-01,3.841968509999999810e+02
2.646760225296020508e+00,2.717230319976806641e+00,7.165474560587081765e-01,3.841969439999999736e+02
2.827446460723876953e+00,2.867215871810913086e+00,7.142695781153188817e-01,3.841970289999999864e+02
