1.155731678009033203e-01,1.356205940246582031e-01,1.279072158154859835e+02,3.842014399999999910e+02
2.557001113891601562e-01,2.855818271636962891e-01,1.279156507413509019e+02,3.842014609999999948e+02
3.355028629302978516e-01,3.855400085449218750e-01,1.279325205930807101e+02,3.842014629999999897e+02
4.554722309112548828e-01,4.857311248779296875e-01,1.279240856672158202e+02,3.842014639999999872e+02
5.354871749877929688e-01,5.859792232513427734e-01,1.279493904448105468e+02,3.842014639999999872e+02
6.457781791687011719e-01,6.858565807342529297e-01,1.279831301482701775e+02,3.842014629999999897e+02
7.659733295440673828e-01,7.859654426574707031e-01,1.279578253706754367e+02,3.842014629999999897e+02
8.560178279876708984e-01,8.860008716583251953e-01,1.279662602965403551e+02,3.842014629999999897e+02
9.457497596740722656e-01,9.859790802001953125e-01,1.280084349258649183e+02,3.842014629999999897e+02
1.056016445159912109e+00,1.085964441299438477e+00,1.280168698517298083e+02,3.842014609999999948e+02
1.155983924865722656e+00,1.185995578765869141e+00,1.280000000000000000e+02,3.842014609999999948e+02
1.245783805847167969e+00,1.286004781723022461e+00,1.280253047775947266e+02,3.842014599999999973e+02
1.346015453338623047e+00,1.385989189147949219e+00,1.280253047775947266e+02,3.842014589999999998e+02
1.445783853530883789e+00,1.486002922058105469e+00,1.280168698517298083e+02,3.842014580000000024e+02
1.565993309020996094e+00,1.586287975311279297e+00,1.280506095551894532e+02,3.842014570000000049e+02
1.656046390533447266e+00,1.686215877532958984e+00,1.280421746293245349e+02,3.842014560000000074e+02
1.756460428237915039e+00,1.786493539810180664e+00,1.280337397034596165e+02,3.842014550000000099e+02
1.856368780136108398e+00,1.886509895324707031e+00,1.280674794069192899e+02,3.842014540000000125e+02
1.966219663619995117e+00,1.986442089080810547e+00,1.280927841845140165e+02,3.842014540000000125e+02
2.076254606246948242e+00,2.136446952819824219e+00,1.280843492586490981e+02,3.842014510000000200e+02
2.216334819793701172e+00,2.236334800720214844e+00,1.281180889621087147e+02,3.842014510000000200e+02
