1.156454086303710938e-01,1.355340480804443359e-01,1.279156507413509019e+02,3.842014950000000226e+02
2.758066654205322266e-01,3.357028961181640625e-01,1.278987808896210794e+02,3.842015099999999848e+02
4.155392646789550781e-01,4.357903003692626953e-01,1.279156507413509019e+02,3.842015119999999797e+02
4.858076572418212891e-01,5.357341766357421875e-01,1.279493904448105468e+02,3.842015119999999797e+02
5.860040187835693359e-01,6.359703540802001953e-01,1.279156507413509019e+02,3.842015139999999747e+02
6.957969665527343750e-01,7.357397079467773438e-01,1.279662602965403551e+02,3.842015129999999772e+02
7.859833240509033203e-01,8.359863758087158203e-01,1.279493904448105468e+02,3.842015119999999797e+02
8.857765197753906250e-01,9.359529018402099609e-01,1.279409555189456285e+02,3.842015129999999772e+02
1.005842924118041992e+00,1.036011219024658203e+00,1.280000000000000000e+02,3.842015109999999822e+02
1.105942964553833008e+00,1.135970354080200195e+00,1.280000000000000000e+02,3.842015099999999848e+02
1.206025362014770508e+00,1.236063241958618164e+00,1.279915650741350959e+02,3.842015079999999898e+02
1.296226024627685547e+00,1.336327552795410156e+00,1.280253047775947266e+02,3.842015069999999923e+02
1.406075954437255859e+00,1.436252832412719727e+00,1.280253047775947266e+02,3.842015059999999949e+02
1.506327390670776367e+00,1.536341428756713867e+00,1.280337397034596165e+02,3.842015049999999974e+02
1.606180191040039062e+00,1.686294794082641602e+00,1.280421746293245349e+02,3.842015049999999974e+02
1.766067504882812500e+00,1.786182641983032227e+00,1.280590444810543431e+02,3.842015039999999999e+02
1.856065750122070312e+00,1.886179447174072266e+00,1.280506095551894532e+02,3.842015039999999999e+02
1.966064691543579102e+00,1.986182689666748047e+00,1.280759143327841798e+02,3.842015030000000024e+02
2.076169252395629883e+00,2.086178302764892578e+00,1.280759143327841798e+02,3.842015020000000050e+02
2.186180591583251953e+00,2.237530231475830078e+00,1.280927841845139881e+02,3.842015010000000075e+02
2.327544689178466797e+00,2.387752056121826172e+00,1.281180889621087147e+02,3.842015010000000075e+02
2.477567672729492188e+00,2.537809133529663086e+00,1.281180889621087431e+02,3.842015000000000100e+02
2.617813348770141602e+00,2.637928962707519531e+00,1.281180889621087431e+02,3.842014990000000125e+02
2.758103609085083008e+00,2.788082599639892578e+00,1.281433937397034697e+02,3.842014970000000176e+02
2.878203868865966797e+00,2.888201951980590820e+00,1.281349588138385514e+02,3.842014950000000226e+02
2.988261461257934570e+00,3.038488388061523438e+00,1.281433937397034697e+02,3.842014940000000252e+02
3.148299694061279297e+00,3.188380718231201172e+00,1.281686985172981963e+02,3.842014919999999734e+02
3.298283815383911133e+00,3.338510036468505859e+00,1.281940032948928945e+02,3.842014899999999784e+02
3.438299179077148438e+00,3.488552331924438477e+00,1.282024382207578128e+02,3.842014899999999784e+02
3.588604450225830078e+00,3.638614654541015625e+00,1.282108731466227312e+02,3.842014879999999835e+02
3.758553743362426758e+00,3.788550138473510742e+00,1.282108731466227312e+02,3.842014849999999910e+02
3.898551225662231445e+00,3.938716650009155273e+00,1.282361779242174578e+02,3.842014839999999936e+02
4.048646450042724609e+00,4.088783740997314453e+00,1.282193080724876495e+02,3.842014810000000011e+02
4.208726882934570312e+00,4.238676309585571289e+00,1.282446128500823761e+02,3.842014800000000037e+02
4.368725299835205078e+00,4.388615608215332031e+00,1.282530477759472660e+02,3.842014790000000062e+02
4.508723258972167969e+00,4.538722038269042969e+00,1.282530477759472660e+02,3.842014760000000138e+02
4.658628463745117188e+00,4.688881635665893555e+00,1.282952224052718293e+02,3.842014740000000188e+02
4.818722963333129883e+00,4.838755846023559570e+00,1.282699176276771027e+02,3.842014720000000239e+02
4.968877553939819336e+00,5.039083719253540039e+00,1.282783525535419926e+02,3.842014699999999721e+02
5.189100027084350586e+00,5.239271879196166992e+00,1.282867874794069110e+02,3.842014689999999746e+02
5.369165420532226562e+00,5.389164924621582031e+00,1.282952224052718293e+02,3.842014689999999746e+02
5.519158363342285156e+00,5.539164543151855469e+00,1.283120922570016376e+02,3.842014669999999796e+02
5.669063806533813477e+00,5.689074277877807617e+00,1.283289621087314458e+02,3.842014649999999847e+02
5.819048166275024414e+00,5.839167594909667969e+00,1.283458319604612825e+02,3.842014639999999872e+02
5.999163866043090820e+00,6.039193391799926758e+00,1.283373970345963926e+02,3.842014629999999897e+02
6.179163694381713867e+00,6.239872217178344727e+00,1.283627018121911192e+02,3.842014619999999923e+02
6.379834413528442383e+00,6.440111398696899414e+00,1.283458319604612825e+02,3.842014609999999948e+02
6.599955320358276367e+00,6.639938831329345703e+00,1.283880065897858458e+02,3.842014599999999973e+02
6.790053844451904297e+00,6.840304374694824219e+00,1.283795716639209274e+02,3.842014580000000024e+02
7.010231971740722656e+00,7.040303707122802734e+00,1.283880065897858458e+02,3.842014570000000049e+02
7.190583467483520508e+00,7.230841636657714844e+00,1.284048764415156541e+02,3.842014570000000049e+02
7.390691041946411133e+00,7.430686950683593750e+00,1.284470510708401889e+02,3.842014560000000074e+02
7.600590229034423828e+00,7.630588054656982422e+00,1.284217462932454623e+02,3.842014540000000125e+02
7.820694923400878906e+00,7.830587387084960938e+00,1.284470510708401889e+02,3.842014530000000150e+02
8.010679483413696289e+00,8.030696392059326172e+00,1.284554859967051073e+02,3.842014520000000175e+02
8.210695981979370117e+00,8.230696439743041992e+00,1.284807907742998054e+02,3.842014510000000200e+02
8.400587081909179688e+00,8.430586814880371094e+00,1.284807907742998054e+02,3.842014490000000251e+02
8.620693683624267578e+00,8.630585670471191406e+00,1.285060955518945605e+02,3.842014480000000276e+02
8.810694217681884766e+00,8.830694437026977539e+00,1.285060955518945605e+02,3.842014469999999733e+02
9.010695457458496094e+00,9.081013441085815430e+00,1.285145304777594788e+02,3.842014449999999783e+02
9.280995845794677734e+00,9.331132173538208008e+00,1.285060955518945605e+02,3.842014429999999834e+02
9.540993452072143555e+00,9.581155538558959961e+00,1.285398352553542054e+02,3.842014399999999910e+02
9.801273584365844727e+00,9.831261634826660156e+00,1.285145304777594788e+02,3.842014389999999935e+02
1.004127287864685059e+01,1.008138585090637207e+01,1.285229654036243687e+02,3.842014379999999960e+02
1.029127478599548340e+01,1.033127903938293457e+01,1.285567051070840137e+02,3.842014350000000036e+02
1.054115772247314453e+01,1.058142828941345215e+01,1.285398352553542054e+02,3.842014340000000061e+02
1.079133415222167969e+01,1.083142256736755371e+01,1.285314003294892871e+02,3.842014330000000086e+02
1.104133677482604980e+01,1.108142781257629395e+01,1.285735749588138219e+02,3.842014290000000187e+02
1.130136346817016602e+01,1.133144068717956543e+01,1.286241845140032751e+02,3.842014290000000187e+02
1.154159927368164062e+01,1.158190059661865234e+01,1.286073146622734669e+02,3.842014270000000238e+02
1.182214021682739258e+01,1.188210344314575195e+01,1.285904448105436586e+02,3.842014249999999720e+02
1.210190677642822266e+01,1.213201403617858887e+01,1.286073146622734669e+02,3.842014219999999796e+02
1.236207127571105957e+01,1.238208174705505371e+01,1.286241845140032751e+02,3.842014209999999821e+02
1.260219073295593262e+01,1.263219070434570312e+01,1.286410543657331118e+02,3.842014189999999871e+02
1.286214613914489746e+01,1.288219022750854492e+01,1.286157495881383852e+02,3.842014179999999897e+02
1.310219097137451172e+01,1.313210797309875488e+01,1.286494892915980017e+02,3.842014149999999972e+02
1.337218832969665527e+01,1.343254733085632324e+01,1.286579242174629201e+02,3.842014130000000023e+02
1.367244720458984375e+01,1.373277282714843750e+01,1.286747940691927283e+02,3.842014110000000073e+02
1.396288585662841797e+01,1.398277640342712402e+01,1.286916639209225650e+02,3.842014090000000124e+02
