1.122026443481445312e-01,1.723306179046630859e-01,7.754956202206384486e-01,3.841968219999999974e+02
3.221142292022705078e-01,3.722047805786132812e-01,7.505708116633182936e-01,3.841958409999999731e+02
4.421224594116210938e-01,5.227134227752685547e-01,7.087448924031789499e-01,3.841956690000000094e+02
6.025302410125732422e-01,6.227340698242187500e-01,7.399084250872388635e-01,3.841964810000000057e+02
6.927723884582519531e-01,7.227597236633300781e-01,7.387937032457413400e-01,3.841970539999999801e+02
7.830860614776611328e-01,8.233199119567871094e-01,7.220579539571972960e-01,3.841964600000000019e+02
8.832600116729736328e-01,9.232625961303710938e-01,7.141727095945303860e-01,3.841958339999999907e+02
1.023185729980468750e+00,1.073446035385131836e+00,7.481941082593266401e-01,3.841964280000000258e+02
1.133232831954956055e+00,1.173473834991455078e+00,7.443352675637762150e-01,3.841972700000000032e+02
1.253400087356567383e+00,1.273437261581420898e+00,7.014154189476620171e-01,3.841971469999999726e+02
1.333432912826538086e+00,1.373442888259887695e+00,7.165954010841488753e-01,3.841965400000000272e+02
1.433355093002319336e+00,1.473718881607055664e+00,6.957358903727466348e-01,3.841959079999999744e+02
1.543496847152709961e+00,1.573719263076782227e+00,7.067069842044700900e-01,3.841952670000000012e+02
1.643600940704345703e+00,1.673869848251342773e+00,7.299280320363064067e-01,3.841946120000000064e+02
1.733688592910766602e+00,1.774141788482666016e+00,7.185868319622773503e-01,3.841949079999999981e+02
1.864187479019165039e+00,1.924728155136108398e+00,7.349673966745969844e-01,3.841966370000000097e+02
2.004739046096801758e+00,2.075241327285766602e+00,7.373800588476692175e-01,3.841972380000000271e+02
2.145111560821533203e+00,2.175327301025390625e+00,7.227519337387044995e-01,3.841980560000000082e+02
2.245127201080322266e+00,2.325323820114135742e+00,6.849098547047289820e-01,3.841956119999999828e+02
2.425328016281127930e+00,2.475322246551513672e+00,6.979934650655665873e-01,3.841966459999999870e+02
2.545094728469848633e+00,2.575272083282470703e+00,6.897784763442561529e-01,3.841959939999999847e+02
2.675238370895385742e+00,2.725321292877197266e+00,7.383688026886464639e-01,3.842280480000000011e+02
2.785098791122436523e+00,2.875320196151733398e+00,7.037794022428632834e-01,3.841963299999999890e+02
2.955374717712402344e+00,3.025614976882934570e+00,7.169589026545823973e-01,3.841966540000000236e+02
3.085383892059326172e+00,3.125581026077270508e+00,6.704669050256553131e-01,3.841959919999999897e+02
3.245980024337768555e+00,3.265947103500366211e+00,6.976669007341206319e-01,3.842280989999999861e+02
3.345941781997680664e+00,3.366145849227905273e+00,6.270446121123202099e-01,3.842275080000000003e+02
3.476065397262573242e+00,3.516534328460693359e+00,7.203280191617023043e-01,3.841978710000000206e+02
3.586552143096923828e+00,3.616671323776245117e+00,7.181352681002179938e-01,3.842282040000000052e+02
3.686717271804809570e+00,3.716770887374877930e+00,7.105205706668239474e-01,3.842287850000000162e+02
3.796828269958496094e+00,3.866777896881103516e+00,6.084805918026322535e-01,3.841970900000000029e+02
3.936612844467163086e+00,3.966621875762939453e+00,7.287051892700904254e-01,3.841978799999999978e+02
4.056639194488525391e+00,4.116769075393676758e+00,6.919511687726478399e-01,3.841967619999999783e+02
4.186556339263916016e+00,4.216813564300537109e+00,5.699716855270674509e-01,3.841963470000000029e+02
4.296574831008911133e+00,4.316600799560546875e+00,7.260797098922556758e-01,3.841971139999999991e+02
4.396540641784667969e+00,4.416647911071777344e+00,7.261386627041496178e-01,3.841978980000000092e+02
4.496539354324340820e+00,4.516700506210327148e+00,7.089728758914992657e-01,3.842282200000000216e+02
4.596539258956909180e+00,4.616754770278930664e+00,6.786708859605125044e-01,3.842290409999999952e+02
4.696575403213500977e+00,4.716781139373779297e+00,5.831925262923554065e-01,3.842296360000000277e+02
4.796788454055786133e+00,4.867064714431762695e+00,4.411727562649700451e-01,3.842275010000000179e+02
4.936984539031982422e+00,4.967092037200927734e+00,7.176959351119955866e-01,3.842282450000000154e+02
5.067065715789794922e+00,5.117060661315917969e+00,6.377764700517933871e-01,3.842271339999999782e+02
5.196952104568481445e+00,5.267252922058105469e+00,5.862125736601694337e-01,3.842283689999999865e+02
5.337045907974243164e+00,5.367227315902709961e+00,6.126058209303510971e-01,3.842284510000000068e+02
5.437135457992553711e+00,5.467087984085083008e+00,6.389753403052890190e-01,3.842285380000000146e+02
5.547129631042480469e+00,5.617505073547363281e+00,6.536269486920206484e-01,3.842286300000000097e+02
5.697459697723388672e+00,5.717523574829101562e+00,6.560166168222795191e-01,3.842287089999999807e+02
5.797382831573486328e+00,5.817458868026733398e+00,6.494965825972903728e-01,3.842287929999999960e+02
5.907567977905273438e+00,5.967603206634521484e+00,6.306368197582256085e-01,3.842288849999999911e+02
6.067534208297729492e+00,6.117625713348388672e+00,5.937776137457855263e-01,3.842289999999999850e+02
6.217757225036621094e+00,6.267753601074218750e+00,5.529673462490645175e-01,3.842291680000000156e+02
6.337930202484130859e+00,6.367725610733032227e+00,5.309456579056773817e-01,3.842293040000000133e+02
6.447988986968994141e+00,6.518074035644531250e+00,5.111235699131232435e-01,3.842294560000000274e+02
6.598272323608398438e+00,6.618073225021362305e+00,5.106150101789838081e-01,3.842295990000000074e+02
6.708193778991699219e+00,6.718045473098754883e+00,5.207257843450179280e-01,3.842297260000000279e+02
6.798386573791503906e+00,6.818495035171508789e+00,5.414566262636557603e-01,3.842298480000000040e+02
6.888657808303833008e+00,6.918501138687133789e+00,5.775668135623224231e-01,3.842299820000000068e+02
6.978570699691772461e+00,7.018529891967773438e+00,6.004077258353069935e-01,3.842301229999999919e+02
7.108563423156738281e+00,7.118676424026489258e+00,6.260453497198432693e-01,3.842302329999999984e+02
7.178571462631225586e+00,7.218715906143188477e+00,6.363053405466878587e-01,3.842303479999999922e+02
7.329098224639892578e+00,7.368872642517089844e+00,6.400974006710886677e-01,3.842304950000000190e+02
7.439111709594726562e+00,7.468879938125610352e+00,6.380296491402178694e-01,3.842306409999999914e+02
7.549118518829345703e+00,7.619059562683105469e+00,6.383814090717678802e-01,3.842038719999999898e+02
7.709181070327758789e+00,7.769077539443969727e+00,6.362730510397583972e-01,3.842040920000000028e+02
7.859356403350830078e+00,7.869248151779174805e+00,6.369154165336737838e-01,3.842043069999999716e+02
7.939180612564086914e+00,7.969184398651123047e+00,6.499613558030936655e-01,3.842045810000000188e+02
8.039180755615234375e+00,8.069195747375488281e+00,6.506372338913222197e-01,3.842046819999999911e+02
8.149337053298950195e+00,8.169064283370971680e+00,6.507526933403428027e-01,3.842047789999999736e+02
8.249273300170898438e+00,8.269179821014404297e+00,6.499339586456989171e-01,3.842048770000000104e+02
8.349179506301879883e+00,8.419277191162109375e+00,6.502707969111678477e-01,3.842049939999999992e+02
8.499389171600341797e+00,8.569914102554321289e+00,6.489102345055480781e-01,3.842050970000000234e+02
8.690029859542846680e+00,8.720427274703979492e+00,6.478216867340615970e-01,3.842051910000000134e+02
8.820325136184692383e+00,8.870696544647216797e+00,6.468224243415846564e-01,3.842052929999999833e+02
8.970628499984741211e+00,9.020726919174194336e+00,6.445386755787536615e-01,3.842053970000000049e+02
9.120776891708374023e+00,9.171030521392822266e+00,6.430176441083934602e-01,3.842054909999999950e+02
9.250813961029052734e+00,9.270913600921630859e+00,6.405695124011940855e-01,3.842055790000000002e+02
9.350974798202514648e+00,9.371043682098388672e+00,6.394863462141958665e-01,3.842056739999999877e+02
9.450976133346557617e+00,9.521310806274414062e+00,6.373784774171398215e-01,3.842057839999999942e+02
9.601118326187133789e+00,9.621335983276367188e+00,6.355335724075777959e-01,3.842058729999999969e+02
9.721536636352539062e+00,9.771672725677490234e+00,6.341747223242951703e-01,3.842059729999999718e+02
9.871557474136352539e+00,9.921440601348876953e+00,6.318293299573259914e-01,3.842060720000000060e+02
1.004150629043579102e+01,1.007166886329650879e+01,6.315308966357050524e-01,3.842061739999999759e+02
1.016155815124511719e+01,1.017155289649963379e+01,6.296806100416546537e-01,3.842062619999999811e+02
1.024155306816101074e+01,1.027155494689941406e+01,6.287116802162933116e-01,3.842063549999999736e+02
1.035155296325683594e+01,1.042199039459228516e+01,6.271326744039460444e-01,3.842064619999999877e+02
1.057201170921325684e+01,1.062224197387695312e+01,6.261238719298762856e-01,3.842065709999999967e+02
1.070204472541809082e+01,1.077223944664001465e+01,6.237532839628030512e-01,3.842066649999999868e+02
1.088228201866149902e+01,1.092225766181945801e+01,6.221884659641067072e-01,3.842067569999999819e+02
1.100219774246215820e+01,1.102228236198425293e+01,6.188802592086946053e-01,3.842068499999999744e+02
1.115240120887756348e+01,1.117281365394592285e+01,6.175984636305846820e-01,3.842069480000000112e+02
