"Piezo Voltage (V)","Fine In 1 (V)","Fine In 2 (V)",
65.065742,0.244260,0.150129,
65.069527,0.244218,0.150066,
65.073318,0.243632,0.150201,
65.077095,0.243973,0.151187,
65.080902,0.245061,0.151787,
65.084702,0.245465,0.152014,
65.088486,0.245402,0.152737,
65.092278,0.245792,0.153593,
65.096077,0.246575,0.153862,
65.099861,0.247218,0.154385,
65.103638,0.247573,0.155432,
65.107452,0.248310,0.156268,
65.111237,0.248770,0.156367,
65.115036,0.249587,0.157168,
65.118828,0.250136,0.158396,
65.122620,0.250912,0.158957,
65.126411,0.251206,0.158981,
65.130188,0.251645,0.159725,
65.133995,0.252151,0.160877,
65.137787,0.252851,0.161485,
65.141579,0.253286,0.161467,
65.145370,0.253301,0.162075,
65.149170,0.253628,0.163088,
65.152954,0.254448,0.163731,
65.156731,0.254919,0.163973,
65.160545,0.255023,0.164560,
65.164330,0.254677,0.165449,
65.168129,0.255269,0.166076,
65.171921,0.256228,0.166592,
65.175705,0.256805,0.167472,
65.179504,0.256741,0.168497,
65.183281,0.256543,0.168971,
65.187088,0.257475,0.169577,
65.190880,0.258907,0.170813,
65.194664,0.259708,0.172128,
65.198463,0.260038,0.173012,
65.202248,0.259895,0.173417,
65.206047,0.260825,0.174335,
65.209831,0.262451,0.175863,
65.213623,0.263459,0.177129,
65.217422,0.264003,0.177753,
65.221214,0.263934,0.178155,
65.225006,0.264657,0.179186,
65.228798,0.265767,0.180524,
65.232582,0.266746,0.181450,
65.236382,0.267339,0.182068,
65.240173,0.267542,0.182659,
65.243965,0.267937,0.183844,
65.247757,0.268556,0.184719,
65.251541,0.269127,0.185397,
65.255333,0.269616,0.185976,
65.259132,0.270006,0.186854,
65.262924,0.270358,0.188085,
65.266716,0.270896,0.189046,
65.270515,0.271346,0.189634,
65.274300,0.271627,0.190176,
65.278091,0.272163,0.191185,
65.281860,0.272916,0.192796,
65.285675,0.273649,0.194065,
65.289474,0.274428,0.194902,
65.293259,0.274952,0.195635,
65.297050,0.275337,0.196557,
65.300842,0.276009,0.198174,
65.304634,0.277074,0.199707,
65.308418,0.278305,0.200948,
65.312218,0.279481,0.201940,
65.316010,0.280196,0.202740,
65.319809,0.280656,0.204089,
65.323593,0.281129,0.205407,
65.327393,0.281687,0.206462,
65.331184,0.282645,0.207464,
65.334953,0.284005,0.208261,
65.338768,0.285126,0.209649,
65.342552,0.285574,0.210942,
65.346352,0.285825,0.211929,
65.350143,0.285903,0.212576,
65.353928,0.286353,0.213307,
65.357727,0.287467,0.214612,
65.361504,0.288429,0.216022,
65.365311,0.289055,0.217205,
65.369102,0.289278,0.217908,
65.372902,0.289082,0.218513,
