"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
64.205948;0.355606;0.273549;
64.209686;0.355320;0.272589;
64.213432;0.355613;0.271515;
64.217178;0.355658;0.270649;
64.220924;0.355299;0.269934;
64.224678;0.354396;0.269175;
64.228416;0.353286;0.267826;
64.232170;0.352516;0.266369;
64.235916;0.352490;0.265183;
64.239670;0.352366;0.264442;
64.243416;0.351963;0.263617;
64.247162;0.350753;0.262231;
64.250900;0.349421;0.260574;
64.254662;0.348301;0.258963;
64.258408;0.347701;0.258010;
64.262146;0.347325;0.257123;
64.265892;0.346583;0.255952;
64.269623;0.345538;0.254472;
64.273392;0.344295;0.252939;
64.277138;0.343415;0.251893;
64.280884;0.342548;0.250932;
64.284630;0.341817;0.249825;
64.288383;0.341137;0.248442;
64.292130;0.340523;0.247352;
64.295860;0.339570;0.246312;
64.299622;0.338988;0.245706;
64.303360;0.338404;0.244825;
64.307114;0.337822;0.243541;
64.310860;0.337208;0.242235;
64.314606;0.336768;0.241321;
64.318352;0.336575;0.240796;
64.322105;0.336281;0.240183;
64.325851;0.335938;0.239001;
64.329597;0.335252;0.237473;
64.333344;0.334427;0.236090;
64.337082;0.333546;0.235194;
64.340843;0.332942;0.234505;
64.344589;0.332626;0.233380;
64.348335;0.332233;0.231823;
64.352089;0.331500;0.230310;
64.355827;0.330532;0.229193;
64.359573;0.329136;0.228205;
64.363304;0.327902;0.226945;
64.367065;0.327122;0.225341;
64.370819;0.326666;0.223996;
64.374565;0.326241;0.223082;
64.378311;0.324957;0.222215;
64.382057;0.323497;0.220810;
64.385811;0.322112;0.219145;
64.389534;0.321548;0.217858;
64.393303;0.321348;0.217202;
64.397041;0.320979;0.216712;
64.400787;0.319795;0.215447;
64.404549;0.318497;0.213939;
64.408287;0.317689;0.212909;
64.412033;0.317668;0.212361;
64.415779;0.317842;0.211839;
64.419533;0.317341;0.210832;
64.423279;0.316256;0.209464;
64.427025;0.315491;0.208595;
64.430763;0.315058;0.207857;
64.434525;0.314934;0.206819;
64.438271;0.314608;0.205651;
64.442017;0.313733;0.204618;
64.445763;0.312915;0.203850;
64.449501;0.312146;0.202691;
64.453255;0.311418;0.201227;
64.456978;0.310806;0.200100;
64.460747;0.309982;0.199428;
64.464493;0.309245;0.198470;
64.468246;0.308340;0.196950;
64.471992;0.307004;0.195393;
64.475739;0.306036;0.194723;
64.479485;0.305373;0.193964;
64.483223;0.304832;0.192688;
64.486984;0.303811;0.191205;
64.490730;0.302408;0.190362;
64.494476;0.301653;0.189845;
64.498215;0.301390;0.188829;
64.501968;0.300810;0.187600;
64.505714;0.299938;0.186942;
64.509460;0.298719;0.186384;
64.513206;0.298563;0.185408;
64.516960;0.298446;0.184436;
64.520706;0.298056;0.184233;
64.524437;0.296941;0.183526;
64.528198;0.296392;0.182238;
64.531952;0.296724;0.181627;
64.535698;0.296518;0.181445;
64.539444;0.295191;0.180404;
64.543190;0.294109;0.178951;
64.546928;0.294578;0.178478;
64.550667;0.294330;0.178221;
64.554428;0.293001;0.177027;
64.558174;0.291623;0.175486;
64.561920;0.291594;0.175084;
64.565674;0.291466;0.174782;
64.569420;0.290093;0.173409;
64.573166;0.288926;0.172422;
64.576912;0.288343;0.172069;
64.580666;0.287970;0.171354;
64.584412;0.286907;0.170143;
64.588158;0.285902;0.169590;
64.591888;0.285177;0.168965;
