"Piezo Voltage (V)","Fine In 1 (V)","Fine In 2 (V)",
57.248074,0.457339,0.290647,
57.273731,0.450444,0.281363,
57.299381,0.445328,0.273041,
57.325008,0.439441,0.265561,
57.350666,0.432749,0.258672,
57.376308,0.427056,0.251783,
57.401936,0.423482,0.247163,
57.427586,0.418884,0.243365,
57.453243,0.413899,0.240558,
57.478863,0.411777,0.240264,
57.504520,0.411133,0.244962,
57.530148,0.408962,0.263672,
57.555798,0.405292,0.263355,
57.581455,0.403735,0.261883,
57.607075,0.401563,0.277723,
57.632732,0.397201,0.243049,
57.658375,0.392028,0.225421,
57.684017,0.390233,0.215819,
57.709667,0.389546,0.213577,
57.735325,0.387350,0.207986,
57.760952,0.386136,0.202717,
57.786610,0.387716,0.202327,
57.812260,0.389542,0.203303,
57.837887,0.390414,0.204022,
57.863537,0.392681,0.206315,
57.889164,0.396708,0.210750,
57.914806,0.400532,0.215070,
57.940456,0.403775,0.219174,
57.966091,0.408872,0.225434,
57.991726,0.414483,0.232507,
58.017376,0.419508,0.239040,
58.043003,0.424742,0.246269,
58.068653,0.431739,0.255364,
58.094311,0.438246,0.264341,
58.119938,0.443995,0.272818,
58.145580,0.450607,0.282562,
58.171230,0.458606,0.293471,
58.196857,0.465186,0.303338,
58.222515,0.470698,0.312781,
58.248135,0.478002,0.323945,
58.273792,0.486055,0.335399,
58.299442,0.492212,0.345291,
58.325069,0.497223,0.354736,
58.350727,0.504162,0.366182,
58.376369,0.511563,0.376997,
58.402004,0.517080,0.386024,
58.427647,0.521472,0.394718,
58.453304,0.526860,0.404835,
58.478924,0.532617,0.413808,
58.504581,0.537211,0.421040,
58.530209,0.541353,0.428821,
58.555866,0.545633,0.437187,
58.581516,0.548832,0.443686,
58.607159,0.551949,0.448744,
58.632809,0.556005,0.454958,
58.658459,0.559422,0.461491,
58.684093,0.561000,0.465755,
58.709736,0.562604,0.468880,
58.735386,0.565605,0.473306,
58.761013,0.568189,0.478001,
58.786671,0.569126,0.480635,
58.812313,0.570184,0.482637,
58.837948,0.571998,0.485306,
58.863583,0.573300,0.487924,
58.889217,0.573634,0.489501,
58.914860,0.574619,0.491019,
58.940502,0.575895,0.492930,
58.966137,0.576423,0.493789,
58.991787,0.576255,0.494439,
59.017437,0.577043,0.495813,
59.043064,0.577632,0.496964,
59.068714,0.577581,0.496908,
59.094372,0.577710,0.497106,
59.119999,0.578570,0.498430,
59.145649,0.578514,0.498965,
59.171291,0.577786,0.498289,
59.196926,0.577930,0.498255,
59.222576,0.579152,0.499643,
59.248196,0.579487,0.500159,
59.273853,0.578801,0.499275,
59.299503,0.578694,0.499224,
59.325130,0.578489,0.499664,
59.350788,0.578133,0.499742,
59.376438,0.578559,0.499543,
59.402065,0.579565,0.500053,
59.427715,0.579638,0.500172,
59.453365,0.578608,0.499299,
59.479015,0.578130,0.499342,
59.504650,0.578323,0.500118,
59.530315,0.578671,0.500105,
59.555943,0.578555,0.499168,
59.581593,0.579104,0.499283,
59.607220,0.579319,0.500164,
59.632870,0.578480,0.500045,
59.658527,0.577622,0.499116,
59.684155,0.578399,0.499310,
59.709805,0.578656,0.499466,
59.735439,0.578634,0.499326,
59.761074,0.578423,0.499458,
59.786709,0.578598,0.500016,
59.812366,0.578133,0.499595,
59.837986,0.577663,0.498550,
59.863644,0.577863,0.498644,
59.889294,0.578732,0.499807,
