"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
73.381096;0.292302;0.296146;
73.384148;0.292553;0.295912;
73.387199;0.292861;0.295657;
73.390251;0.292813;0.295961;
73.393303;0.292401;0.295856;
73.396347;0.292214;0.295425;
73.399399;0.292744;0.295148;
73.402451;0.293393;0.295591;
73.405502;0.293038;0.295519;
73.408554;0.292240;0.294866;
73.411591;0.291909;0.294407;
73.414642;0.292664;0.294768;
73.417694;0.293018;0.294925;
73.420746;0.292368;0.294304;
73.423798;0.291343;0.293598;
73.426849;0.291603;0.293899;
73.429893;0.292257;0.294062;
73.432945;0.291808;0.293443;
73.435997;0.290756;0.292777;
73.439049;0.290460;0.292966;
73.442101;0.290931;0.292983;
73.445145;0.290971;0.292591;
73.448196;0.290288;0.292361;
73.451248;0.289706;0.292328;
73.454300;0.289975;0.292073;
73.457352;0.290052;0.291769;
73.460403;0.289832;0.291947;
73.463448;0.289407;0.291983;
73.466499;0.289463;0.291515;
73.469551;0.289590;0.291381;
73.472603;0.289555;0.291858;
73.475655;0.289398;0.291841;
73.478706;0.289371;0.291128;
73.481743;0.289406;0.291199;
73.484795;0.289619;0.291748;
73.487846;0.289734;0.291369;
73.490898;0.289758;0.290839;
73.493950;0.289329;0.290983;
73.496994;0.289768;0.291282;
73.500046;0.290101;0.290783;
73.503098;0.289889;0.290450;
73.506149;0.289366;0.290788;
73.509201;0.289614;0.290599;
73.512253;0.290277;0.290129;
73.515297;0.289899;0.290277;
73.518349;0.289157;0.290204;
73.521400;0.289062;0.289725;
73.524452;0.289968;0.289519;
73.527504;0.289534;0.289792;
73.530556;0.288503;0.289260;
73.533600;0.288501;0.288591;
73.536652;0.289357;0.288932;
73.539703;0.288705;0.288852;
73.542755;0.287565;0.287952;
73.545807;0.287736;0.287694;
73.548859;0.288128;0.288199;
73.551895;0.287800;0.287957;
73.554947;0.286725;0.286963;
73.557999;0.286892;0.287163;
73.561043;0.287240;0.287461;
73.564095;0.286809;0.286970;
73.567146;0.286335;0.286528;
73.570190;0.286514;0.286886;
73.573242;0.286559;0.286783;
73.576294;0.286258;0.286366;
73.579338;0.286287;0.286593;
73.582390;0.286226;0.286505;
73.585442;0.286334;0.286212;
73.588478;0.286419;0.286299;
73.591530;0.286637;0.286512;
73.594582;0.286443;0.286176;
73.597633;0.286172;0.285679;
73.600685;0.286584;0.286097;
73.603737;0.286941;0.286181;
73.606789;0.286490;0.285573;
73.609840;0.286247;0.285274;
73.612892;0.286545;0.285650;
73.615944;0.287134;0.285582;
73.618996;0.286607;0.285004;
73.622047;0.286023;0.284850;
73.625099;0.286204;0.285124;
73.628151;0.286910;0.284904;
73.631203;0.286474;0.284279;
73.634254;0.285595;0.284241;
73.637306;0.285566;0.284230;
73.640358;0.286043;0.283729;
73.643402;0.286198;0.283419;
73.646454;0.285141;0.283477;
73.649506;0.284367;0.283144;
73.652557;0.284645;0.282633;
73.655609;0.284990;0.282433;
73.658653;0.284749;0.282726;
73.661705;0.283636;0.282369;
73.664757;0.283399;0.281662;
73.667809;0.283863;0.281710;
73.670860;0.283923;0.282177;
73.673912;0.283586;0.282111;
73.676956;0.282967;0.281285;
73.680008;0.283084;0.281078;
73.683060;0.283268;0.281648;
73.686111;0.283404;0.281755;
73.689163;0.283034;0.281352;
73.692200;0.283130;0.280950;
73.695251;0.283099;0.281109;
73.698303;0.283376;0.281381;
73.701355;0.283281;0.281151;
73.704407;0.283369;0.280750;
73.707458;0.283644;0.280935;
73.710503;0.283638;0.281038;
73.713554;0.283512;0.280822;
73.716606;0.283323;0.280370;
73.719658;0.283392;0.280106;
73.722710;0.284036;0.280633;
73.725761;0.283889;0.280478;
73.728806;0.283289;0.279971;
73.731857;0.282867;0.279416;
73.734909;0.282897;0.279503;
73.737961;0.283611;0.279907;
73.741013;0.283681;0.279616;
73.744057;0.283196;0.279083;
73.747108;0.282319;0.278482;
73.750160;0.281476;0.278189;
73.753212;0.281960;0.278633;
73.756264;0.282439;0.278448;
73.759315;0.282376;0.278008;
73.762352;0.281710;0.277397;
73.765404;0.281123;0.277451;
73.768456;0.280396;0.277440;
73.771507;0.280632;0.277365;
73.774559;0.280860;0.276898;
73.777603;0.281093;0.276847;
73.780655;0.280873;0.276960;
73.783707;0.280269;0.277111;
73.786758;0.279842;0.276784;
73.789810;0.279922;0.276397;
73.792862;0.280204;0.276242;
73.795914;0.280664;0.276607;
73.798958;0.280703;0.277017;
73.802010;0.280366;0.276810;
73.805061;0.280064;0.276393;
73.808113;0.280052;0.275963;
73.811165;0.280253;0.276084;
73.814217;0.280656;0.276432;
73.817261;0.280905;0.276531;
73.820312;0.280907;0.276331;
73.823364;0.280776;0.275881;
73.826416;0.280764;0.275786;
73.829468;0.280824;0.276014;
73.832520;0.280697;0.275964;
73.835556;0.280478;0.275672;
73.838608;0.280385;0.275239;
73.841660;0.280350;0.275046;
73.844711;0.280583;0.275262;
73.847763;0.280669;0.275396;
73.850815;0.280195;0.274949;
73.853859;0.279501;0.274221;
73.856911;0.279041;0.273790;
73.859962;0.279039;0.274119;
73.863014;0.279393;0.274408;
73.866066;0.279455;0.274228;
73.869118;0.279320;0.273815;
73.872162;0.278496;0.273114;
73.875214;0.277784;0.273111;
73.878265;0.277706;0.273433;
73.881317;0.278190;0.273493;
73.884369;0.278318;0.273175;
73.887421;0.278334;0.272878;
73.890465;0.277656;0.272978;
73.893517;0.277190;0.273109;
73.896568;0.277144;0.273051;
73.899620;0.277755;0.272832;
73.902672;0.278304;0.272791;
73.905708;0.278269;0.273105;
73.908760;0.277774;0.273254;
73.911812;0.277315;0.272972;
73.914864;0.277502;0.272651;
73.917915;0.278064;0.272601;
73.920967;0.278748;0.273173;
73.924011;0.278655;0.273293;
73.927063;0.278026;0.272824;
73.930115;0.277947;0.272448;
73.933167;0.277972;0.272283;
73.936218;0.278585;0.272840;
73.939262;0.278642;0.272807;
73.942314;0.278367;0.272300;
73.945366;0.278224;0.272082;
73.948418;0.278277;0.272195;
73.951469;0.277920;0.272037;
73.954521;0.277849;0.271731;
73.957565;0.277613;0.271395;
73.960617;0.277720;0.271674;
73.963669;0.277548;0.271717;
73.966721;0.276907;0.271055;
73.969772;0.276695;0.270863;
73.972824;0.276870;0.271130;
73.975861;0.276912;0.271342;
73.978912;0.276609;0.271014;
73.981964;0.275845;0.270406;
73.985016;0.275804;0.270822;
73.988068;0.276389;0.271308;
73.991112;0.276336;0.271054;
73.994164;0.275742;0.270555;
73.997215;0.275251;0.270835;
74.000267;0.275988;0.271442;
74.003319;0.276598;0.271378;
74.006371;0.276074;0.270889;
74.009415;0.275469;0.271240;
74.012466;0.275666;0.271547;
74.015518;0.276608;0.271520;
74.018570;0.276647;0.271457;
74.021622;0.275991;0.271811;
74.024666;0.275675;0.271827;
74.027718;0.276666;0.271679;
74.030769;0.277118;0.271894;
74.033821;0.276621;0.272341;
74.036873;0.276230;0.271987;
74.039925;0.276412;0.271609;
74.042961;0.277102;0.272173;
74.046013;0.276775;0.272297;
74.049065;0.276409;0.271690;
74.052116;0.276388;0.271366;
74.055168;0.276695;0.271837;
74.058220;0.276612;0.271727;
74.061264;0.276179;0.271090;
74.064316;0.275969;0.271042;
74.067368;0.275870;0.271312;
74.070419;0.275791;0.271082;
74.073471;0.275519;0.270687;
74.076523;0.275288;0.270900;
74.079567;0.274965;0.270659;
74.082619;0.274947;0.270500;
74.085670;0.275214;0.270791;
74.088722;0.274659;0.270701;
74.091774;0.274115;0.270300;
74.094826;0.274471;0.270529;
74.097870;0.274846;0.271067;
74.100922;0.274323;0.270735;
74.103973;0.273776;0.270381;
74.107025;0.274690;0.271257;
74.110077;0.274982;0.271457;
74.113129;0.274202;0.270885;
74.116165;0.273753;0.270746;
74.119217;0.274884;0.271536;
74.122269;0.275209;0.271447;
74.125320;0.274380;0.270819;
74.128372;0.274368;0.271287;
74.131424;0.275290;0.271707;
74.134476;0.275636;0.271277;
74.137520;0.274945;0.271183;
74.140572;0.274820;0.271454;
74.143623;0.275415;0.271243;
74.146675;0.275838;0.270995;
74.149727;0.275378;0.271427;
74.152771;0.275002;0.271316;
74.155815;0.275528;0.270964;
74.158867;0.275670;0.271110;
74.161919;0.275428;0.271606;
74.164970;0.275069;0.271074;
74.168022;0.274872;0.270596;
74.171059;0.274944;0.271137;
74.174103;0.274824;0.271358;
74.177155;0.274731;0.270843;
74.180206;0.274200;0.270484;
74.183258;0.274076;0.271169;
74.186302;0.274110;0.271223;
74.189354;0.274122;0.270729;
74.192406;0.273737;0.270816;
74.195457;0.273315;0.271351;
74.198509;0.273517;0.271372;
74.201561;0.273757;0.271248;
74.204613;0.273599;0.271636;
74.207664;0.273062;0.271852;
74.210716;0.273234;0.271715;
74.213768;0.273912;0.271860;
74.216820;0.274011;0.272288;
74.219872;0.273452;0.272047;
74.222923;0.273035;0.271647;
74.225975;0.274116;0.271960;
74.229027;0.274545;0.272452;
74.232079;0.273983;0.272123;
74.235130;0.273349;0.271617;
74.238174;0.273759;0.271600;
74.241226;0.274945;0.272504;
74.244278;0.275003;0.272419;
74.247330;0.274154;0.271801;
74.250381;0.273833;0.271899;
