"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
54.837521;0.281643;0.739439;
54.863178;0.279758;0.731239;
54.888828;0.277225;0.722467;
54.914455;0.275807;0.717580;
54.940105;0.274073;0.712953;
54.965763;0.271730;0.705252;
54.991390;0.270057;0.697660;
55.017040;0.269794;0.694912;
55.042683;0.268746;0.693607;
55.068317;0.266101;0.692212;
55.093967;0.263861;0.701227;
55.119617;0.262803;0.687360;
55.145245;0.261686;0.675363;
55.170895;0.259818;0.667161;
55.196522;0.258487;0.664576;
55.222179;0.257795;0.670862;
55.247829;0.255897;0.689891;
55.273457;0.253325;0.670739;
55.299107;0.251227;0.643696;
55.324757;0.249968;0.627706;
55.350391;0.247937;0.613944;
55.376034;0.245655;0.600936;
55.401707;0.244819;0.592915;
55.427334;0.244425;0.588678;
55.452984;0.243112;0.583553;
55.478642;0.241775;0.578444;
55.504261;0.241920;0.579714;
55.529919;0.242997;0.586501;
55.555546;0.242958;0.580219;
55.581188;0.242209;0.577362;
55.606838;0.242749;0.578976;
55.632465;0.243880;0.582877;
55.658108;0.245188;0.585413;
55.683758;0.246173;0.587695;
55.709377;0.247552;0.593293;
55.735035;0.248749;0.599725;
55.760685;0.249705;0.604565;
55.786312;0.252059;0.610243;
55.811970;0.254730;0.618670;
55.837589;0.256358;0.626585;
55.863239;0.257081;0.632684;
55.888889;0.259238;0.640272;
55.914516;0.262970;0.650406;
55.940166;0.265208;0.659085;
55.965824;0.266095;0.665796;
55.991451;0.267906;0.674357;
56.017101;0.270990;0.684660;
56.042759;0.273708;0.693117;
56.068378;0.275201;0.700102;
56.094028;0.276836;0.708912;
56.119678;0.279378;0.718541;
56.145306;0.281205;0.725336;
56.170956;0.283052;0.731908;
56.196583;0.284911;0.740192;
56.222240;0.286784;0.747951;
56.247890;0.287755;0.752870;
56.273525;0.289144;0.757982;
56.299191;0.291000;0.764988;
56.324841;0.292367;0.770688;
56.350468;0.292589;0.773250;
56.376110;0.293369;0.776697;
56.401768;0.294696;0.781839;
56.427395;0.295710;0.784900;
56.453045;0.295383;0.785138;
56.478703;0.295411;0.786678;
56.504322;0.296103;0.789483;
56.529980;0.296522;0.789830;
56.555607;0.295670;0.787623;
56.581242;0.294974;0.787115;
56.606884;0.295188;0.787564;
56.632519;0.294866;0.785041;
56.658161;0.293509;0.780470;
56.683819;0.292063;0.777806;
56.709438;0.291492;0.775327;
56.735096;0.290251;0.769270;
56.760746;0.288330;0.762394;
56.786373;0.286230;0.757459;
56.812031;0.284773;0.751662;
56.837673;0.282855;0.742188;
56.863308;0.280122;0.733058;
56.888950;0.277395;0.725734;
56.914585;0.274812;0.716195;
56.940228;0.272034;0.703245;
56.965885;0.268846;0.692314;
56.991512;0.265545;0.682321;
57.017162;0.262074;0.668856;
57.042820;0.258575;0.653954;
57.068439;0.255114;0.641864;
57.094097;0.251333;0.629081;
57.119740;0.246880;0.612844;
57.145374;0.242981;0.597535;
57.171017;0.239656;0.585167;
57.196690;0.235576;0.570782;
57.222317;0.230856;0.554312;
57.247974;0.227214;0.540705;
57.273594;0.224099;0.529012;
57.299252;0.220539;0.515894;
57.324902;0.216020;0.502121;
57.350529;0.212737;0.491938;
57.376186;0.210311;0.482969;
57.401829;0.207491;0.474066;
57.427464;0.204199;0.465854;
57.453106;0.201751;0.462247;
57.478741;0.201090;0.463302;
57.504368;0.199951;0.467305;
57.530018;0.198649;0.486876;
57.555645;0.197308;0.521779;
57.581303;0.196859;0.502081;
57.606953;0.195309;0.529440;
57.632580;0.192929;0.494784;
57.658230;0.190348;0.455576;
57.683880;0.188558;0.432693;
57.709499;0.187881;0.419425;
57.735157;0.186858;0.417920;
57.760807;0.186083;0.403906;
57.786434;0.186002;0.397912;
57.812092;0.187094;0.396101;
57.837742;0.188441;0.397839;
57.863369;0.189222;0.400628;
57.889019;0.190352;0.403817;
57.914646;0.192868;0.409464;
57.940304;0.195988;0.417271;
57.965946;0.198186;0.425290;
57.991573;0.200342;0.433251;
58.017223;0.203680;0.443494;
58.042881;0.207598;0.455475;
58.068501;0.211062;0.466902;
58.094158;0.214111;0.478455;
58.119831;0.218356;0.492355;
58.145458;0.222247;0.506831;
58.171108;0.226126;0.520233;
58.196751;0.229824;0.533717;
58.222378;0.234858;0.550217;
58.248035;0.239134;0.566023;
58.273655;0.242366;0.579627;
58.299313;0.246065;0.593859;
58.324963;0.250770;0.610685;
58.350590;0.255340;0.626069;
58.376232;0.258796;0.638926;
58.401882;0.262088;0.652584;
58.427502;0.265563;0.667640;
58.453159;0.268824;0.680605;
58.478802;0.272534;0.691924;
58.504429;0.276113;0.704167;
58.530079;0.278748;0.716260;
58.555737;0.280551;0.726099;
58.581364;0.282382;0.734779;
58.607014;0.285807;0.744914;
58.632641;0.288467;0.753922;
58.658291;0.289826;0.760501;
58.683949;0.291199;0.767254;
58.709576;0.292548;0.774790;
58.735218;0.293990;0.780300;
58.760868;0.295496;0.784220;
58.786495;0.297379;0.789678;
58.812153;0.298499;0.795237;
58.837803;0.298745;0.798090;
58.863430;0.298628;0.799565;
58.889080;0.299771;0.803364;
58.914738;0.300948;0.807146;
58.940365;0.301529;0.808592;
58.966007;0.301862;0.809591;
58.991650;0.302150;0.812087;
59.017307;0.302257;0.813793;
59.042957;0.302149;0.813834;
59.068584;0.302721;0.815105;
59.094234;0.303273;0.817222;
59.119892;0.303243;0.817257;
59.145519;0.303147;0.816686;
59.171169;0.303672;0.818269;
59.196827;0.304004;0.819931;
59.222446;0.303730;0.819192;
59.248096;0.303486;0.818248;
59.273731;0.303712;0.819549;
59.299366;0.303755;0.820455;
59.325008;0.303838;0.820060;
59.350636;0.304218;0.820145;
59.376286;0.304480;0.820949;
59.401943;0.303919;0.820323;
59.427563;0.303346;0.819317;
59.453220;0.303665;0.820291;
59.478863;0.303950;0.821687;
59.504498;0.304317;0.820798;
59.530140;0.304252;0.819553;
59.555798;0.304401;0.820516;
59.581425;0.303925;0.821149;
59.607075;0.303377;0.820282;
59.632702;0.303520;0.820085;
59.658352;0.304361;0.820925;
59.684010;0.304628;0.820682;
59.709637;0.304498;0.819971;
59.735287;0.304327;0.820668;
59.760929;0.303770;0.821192;
59.786564;0.303313;0.820171;
59.812214;0.303711;0.819423;
59.837864;0.304519;0.820691;
59.863491;0.304851;0.821392;
59.889141;0.304160;0.820283;
59.914806;0.303685;0.819611;
59.940441;0.303631;0.820364;
59.966099;0.303695;0.820422;
59.991718;0.303961;0.819747;
